frame.number	eth.dst	eth.src	eth.type	ip.version	ip.hdr_len	ip.dsfield.dscp	ip.dsfield.ecn	ip.len	ip.id	ip.flags.rb	ip.flags.df	ip.flags.mf	ip.frag_offset	ip.ttl	ip.proto	ip.checksum	ip.src	ip.dst	tcp.srcport	tcp.dstport	tcp.hdr_len	tcp.flags.res	tcp.flags.ns	tcp.flags.cwr	tcp.flags.ecn	tcp.flags.urg	tcp.flags.ack	tcp.flags.push	tcp.flags.reset	tcp.flags.syn	tcp.flags.fin	tcp.window_size_value	tcp.checksum	tcp.urgent_pointer	tcp.options	tcp.payload	udp.srcport	udp.dstport	udp.length	udp.checksum	eth.padding
165	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7c9	0	1	0	0	52	6	0x00008607	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00001221	0							
166	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7ca	0	1	0	0	52	6	0x00008606	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x00000849	0							
167	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7cb	0	1	0	0	52	6	0x00008605	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000fe70	0							
168	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7cc	0	1	0	0	52	6	0x00008604	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000fbf8	0							
169	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db0d	0	1	0	0	128	6	0x000001d7	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x000074da	0		656420746f207361792e202060576861742069732069743f270d0a0d0a20205468652047727970686f6e206c696674656420757020626f746820697473207061777320696e2073757270726973652e202060576861742120204e657665720d0a6865617264206f662075676c696679696e672127206974206578636c61696d65642e202060596f75206b6e6f77207768617420746f2062656175746966792069732c0d0a4920737570706f73653f270d0a0d0a2020605965732c27207361696420416c69636520646f75627466756c6c793a2020606974206d65616e732d2d746f2d2d6d616b652d2d616e797468696e672d2d70726574746965722e270d0a0d0a20206057656c6c2c207468656e2c27207468652047727970686f6e2077656e74206f6e2c2060696620796f7520646f6e2774206b6e6f77207768617420746f0d0a75676c6966792069732c20796f752041524520612073696d706c65746f6e2e270d0a0d0a2020416c69636520646964206e6f74206665656c20656e636f75726167656420746f2061736b20616e79206d6f7265207175657374696f6e732061626f75740d0a69742c20736f20736865207475726e656420746f20746865204d6f636b20547572746c652c20616e64207361696420605768617420656c73652068616420796f750d0a746f206c6561726e3f270d0a0d0a20206057656c6c2c20746865726520776173204d7973746572792c2720746865204d6f636b20547572746c65207265706c6965642c20636f756e74696e670d0a6f666620746865207375626a65637473206f6e2068697320666c6170706572732c20602d2d4d7973746572792c20616e6369656e7420616e64206d6f6465726e2c0d0a77697468205365616f6772617068793a20207468656e20447261776c696e672d2d74686520447261776c696e672d6d61737465722077617320616e206f6c640d0a636f6e6765722d65656c2c2074686174207573656420746f20636f6d65206f6e63652061207765656b3a20204845207461756768742075730d0a447261776c696e672c2053747265746368696e672c20616e64204661696e74696e6720696e20436f696c732e270d0a0d0a20206057686174207761732054484154206c696b653f27207361696420416c6963652e0d0a0d0a20206057656c6c2c20492063616e27742073686f7720697420796f75206d7973656c662c2720746865204d6f636b20547572746c6520736169643a20206049276d0d0a746f6f2073746966662e2020416e64207468652047727970686f6e206e65766572206c6561726e742069742e270d0a0d0a2020604861646e27742074696d652c272073616964207468652047727970686f6e3a202060492077656e7420746f2074686520436c6173736963730d0a6d61737465722c2074686f7567682e202048652077617320616e206f6c6420637261622c204845207761732e270d0a0d0a20206049206e657665722077656e7420746f2068696d2c2720746865204d6f636b20547572746c6520736169642077697468206120736967683a20206068650d0a746175676874204c61756768696e6720616e642047726965662c2074686579207573656420746f207361792e270d0a0d0a202060536f206865206469642c20736f206865206469642c272073616964207468652047727970686f6e2c2073696768696e6720696e20686973207475726e3b0d0a616e6420626f7468					
170	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db0e	0	1	0	0	128	6	0x000001d6	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00009b74	0		206372656174757265732068696420746865697220666163657320696e20746865697220706177732e0d0a0d0a202060416e6420686f77206d616e7920686f7572732061206461792064696420796f7520646f206c6573736f6e733f27207361696420416c6963652c20696e20610d0a687572727920746f206368616e676520746865207375626a6563742e0d0a0d0a20206054656e20686f75727320746865206669727374206461792c27207361696420746865204d6f636b20547572746c653a20606e696e65207468650d0a6e6578742c20616e6420736f206f6e2e270d0a0d0a20206057686174206120637572696f757320706c616e2127206578636c61696d656420416c6963652e0d0a0d0a2020605468617427732074686520726561736f6e20746865792772652063616c6c6564206c6573736f6e732c27207468652047727970686f6e0d0a72656d61726b65643a202060626563617573652074686579206c657373656e2066726f6d2064617920746f206461792e270d0a0d0a202054686973207761732071756974652061206e6577206964656120746f20416c6963652c20616e64207368652074686f75676874206974206f76657220610d0a6c6974746c65206265666f726520736865206d61646520686572206e6578742072656d61726b2e2020605468656e2074686520656c6576656e7468206461790d0a6d7573742068617665206265656e206120686f6c696461793f270d0a0d0a2020604f6620636f75727365206974207761732c27207361696420746865204d6f636b20547572746c652e0d0a0d0a202060416e6420686f772064696420796f75206d616e616765206f6e20746865207477656c6674683f2720416c6963652077656e74206f6e2065616765726c792e0d0a0d0a20206054686174277320656e6f7567682061626f7574206c6573736f6e732c27207468652047727970686f6e20696e74657272757074656420696e20610d0a76657279206465636964656420746f6e653a20206074656c6c2068657220736f6d657468696e672061626f7574207468652067616d6573206e6f772e270d0a0d0a0d0a0d0a202020202020202020202020202020202020202020202020202020204348415054455220580d0a0d0a20202020202020202020202020202020202020202020546865204c6f6273746572205175616472696c6c650d0a0d0a0d0a2020546865204d6f636b20547572746c652073696768656420646565706c792c20616e64206472657720746865206261636b206f66206f6e6520666c61707065720d0a6163726f73732068697320657965732e20204865206c6f6f6b656420617420416c6963652c20616e6420747269656420746f20737065616b2c2062757420666f720d0a61206d696e757465206f722074776f20736f62732063686f6b65642068697320766f6963652e20206053616d6520617320696620686520686164206120626f6e650d0a696e20686973207468726f61742c272073616964207468652047727970686f6e3a2020616e642069742073657420746f20776f726b207368616b696e672068696d0d0a616e642070756e6368696e672068696d20696e20746865206261636b2e20204174206c61737420746865204d6f636b20547572746c65207265636f76657265640d0a68697320766f6963652c20616e642c20776974682074656172732072756e6e696e6720646f776e2068697320					
171	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db0f	0	1	0	0	128	6	0x000001d5	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00003376	0		636865656b732c2068652077656e74206f6e0d0a616761696e3a2d2d0d0a0d0a202060596f75206d6179206e6f742068617665206c69766564206d75636820756e64657220746865207365612d2d272028604920686176656e27742c27207361696420416c696365292d2d0d0a60616e64207065726861707320796f752077657265206e65766572206576656e20696e74726f647563656420746f2061206c6f62737465722d2d270d0a28416c69636520626567616e20746f20736179206049206f6e6365207461737465642d2d272062757420636865636b65642068657273656c662068617374696c792c0d0a616e64207361696420604e6f2c206e65766572272920602d2d736f20796f752063616e2068617665206e6f2069646561207768617420612064656c6967687466756c0d0a7468696e672061204c6f6273746572205175616472696c6c6520697321270d0a0d0a2020604e6f2c20696e646565642c27207361696420416c6963652e2020605768617420736f7274206f6620612064616e63652069732069743f270d0a0d0a2020605768792c272073616964207468652047727970686f6e2c2060796f7520666972737420666f726d20696e746f2061206c696e6520616c6f6e6720746865207365612d73686f72652d2d270d0a0d0a20206054776f206c696e6573212720637269656420746865204d6f636b20547572746c652e2020605365616c732c20747572746c65732c2073616c6d6f6e2c20616e6420736f206f6e3b0d0a7468656e2c207768656e20796f7527766520636c656172656420616c6c20746865206a656c6c792d66697368206f7574206f6620746865207761792d2d270d0a0d0a202060544841542067656e6572616c6c792074616b657320736f6d652074696d652c2720696e746572727570746564207468652047727970686f6e2e0d0a0d0a2020602d2d796f7520616476616e63652074776963652d2d270d0a0d0a2020604561636820776974682061206c6f6273746572206173206120706172746e65722127206372696564207468652047727970686f6e2e0d0a0d0a2020604f6620636f757273652c2720746865204d6f636b20547572746c6520736169643a202060616476616e63652074776963652c2073657420746f0d0a706172746e6572732d2d270d0a0d0a2020602d2d6368616e6765206c6f6273746572732c20616e642072657469726520696e2073616d65206f726465722c2720636f6e74696e756564207468650d0a47727970686f6e2e0d0a0d0a2020605468656e2c20796f75206b6e6f772c2720746865204d6f636b20547572746c652077656e74206f6e2c2060796f75207468726f77207468652d2d270d0a0d0a202060546865206c6f62737465727321272073686f75746564207468652047727970686f6e2c2077697468206120626f756e6420696e746f20746865206169722e0d0a0d0a2020602d2d617320666172206f757420746f2073656120617320796f752063616e2d2d270d0a0d0a2020605377696d206166746572207468656d21272073637265616d6564207468652047727970686f6e2e0d0a0d0a2020605475726e206120736f6d65727361756c7420696e2074686520736561212720637269656420746865204d6f636b20547572746c652c0d0a6361706572696e672077696c646c792061626f75742e0d0a0d0a2020604368616e6765206c6f62737465727320616761696e					
172	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db10	0	1	0	0	128	6	0x000001d4	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000d1e0	0		21272079656c6c6564207468652047727970686f6e2061742074686520746f70206f662069747320766f6963652e0d0a0d0a2020604261636b20746f206c616e6420616761696e2c20616e642074686174277320616c6c20746865206669727374206669677572652c272073616964207468650d0a4d6f636b20547572746c652c2073756464656e6c792064726f7070696e672068697320766f6963653b20616e64207468652074776f206372656174757265732c0d0a77686f20686164206265656e206a756d70696e672061626f7574206c696b65206d6164207468696e677320616c6c20746869732074696d652c207361740d0a646f776e20616761696e2076657279207361646c7920616e642071756965746c792c20616e64206c6f6f6b656420617420416c6963652e0d0a0d0a2020604974206d75737420626520612076657279207072657474792064616e63652c27207361696420416c6963652074696d69646c792e0d0a0d0a202060576f756c6420796f75206c696b6520746f207365652061206c6974746c65206f662069743f27207361696420746865204d6f636b20547572746c652e0d0a0d0a20206056657279206d75636820696e646565642c27207361696420416c6963652e0d0a0d0a202060436f6d652c206c657427732074727920746865206669727374206669677572652127207361696420746865204d6f636b20547572746c6520746f207468650d0a47727970686f6e2e20206057652063616e20646f20776974686f7574206c6f6273746572732c20796f75206b6e6f772e20205768696368207368616c6c0d0a73696e673f270d0a0d0a2020604f682c20594f552073696e672c272073616964207468652047727970686f6e2e2020604927766520666f72676f7474656e2074686520776f7264732e270d0a0d0a2020536f207468657920626567616e20736f6c656d6e6c792064616e63696e6720726f756e6420616e6420726f756e6420416c6963652c206576657279206e6f770d0a616e64207468656e207472656164696e67206f6e2068657220746f6573207768656e20746865792070617373656420746f6f20636c6f73652c20616e640d0a776176696e6720746865697220666f72657061777320746f206d61726b207468652074696d652c207768696c6520746865204d6f636b20547572746c650d0a73616e6720746869732c207665727920736c6f776c7920616e64207361646c793a2d2d0d0a0d0a0d0a602257696c6c20796f752077616c6b2061206c6974746c65206661737465723f22207361696420612077686974696e6720746f206120736e61696c2e0d0a2254686572652773206120706f72706f69736520636c6f736520626568696e642075732c20616e642068652773207472656164696e67206f6e206d790d0a207461696c2e0d0a53656520686f772065616765726c7920746865206c6f62737465727320616e642074686520747572746c657320616c6c20616476616e6365210d0a54686579206172652077616974696e67206f6e20746865207368696e676c652d2d77696c6c20796f7520636f6d6520616e64206a6f696e207468650d0a64616e63653f0d0a0d0a57696c6c20796f752c20776f6e277420796f752c2077696c6c20796f752c20776f6e277420796f752c2077696c6c20796f75206a6f696e207468650d0a64616e63653f0d0a57696c6c20796f752c20776f6e277420796f75					
173	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db11	0	1	0	0	128	6	0x000001d3	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000945c	0		2c2077696c6c20796f752c20776f6e277420796f752c20776f6e277420796f75206a6f696e207468650d0a64616e63653f0d0a0d0a0d0a22596f752063616e207265616c6c792068617665206e6f206e6f74696f6e20686f772064656c6967687466756c2069742077696c6c2062650d0a5768656e20746865792074616b6520757320757020616e64207468726f772075732c207769746820746865206c6f6273746572732c206f757420746f0d0a20202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202073656121220d0a4275742074686520736e61696c207265706c6965642022546f6f206661722c20746f6f20666172212220616e6420676176652061206c6f6f6b0d0a2020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202061736b616e63652d2d0d0a53616964206865207468616e6b6564207468652077686974696e67206b696e646c792c2062757420686520776f756c64206e6f74206a6f696e207468650d0a20202064616e63652e0d0a20202020576f756c64206e6f742c20636f756c64206e6f742c20776f756c64206e6f742c20636f756c64206e6f742c20776f756c64206e6f74206a6f696e0d0a20202020202020207468652064616e63652e0d0a20202020576f756c64206e6f742c20636f756c64206e6f742c20776f756c64206e6f742c20636f756c64206e6f742c20636f756c64206e6f74206a6f696e0d0a20202020202020207468652064616e63652e0d0a0d0a602257686174206d61747465727320697420686f772066617220776520676f3f2220686973207363616c7920667269656e64207265706c6965642e0d0a22546865726520697320616e6f746865722073686f72652c20796f75206b6e6f772c2075706f6e20746865206f7468657220736964652e0d0a5468652066757274686572206f66662066726f6d20456e676c616e6420746865206e656172657220697320746f204672616e63652d2d0d0a5468656e207475726e206e6f742070616c652c2062656c6f76656420736e61696c2c2062757420636f6d6520616e64206a6f696e207468652064616e63652e0d0a0d0a2020202057696c6c20796f752c20776f6e277420796f752c2077696c6c20796f752c20776f6e277420796f752c2077696c6c20796f75206a6f696e207468650d0a20202020202020202064616e63653f0d0a2020202057696c6c20796f752c20776f6e277420796f752c2077696c6c20796f752c20776f6e277420796f752c20776f6e277420796f75206a6f696e207468650d0a20202020202020202064616e63653f22270d0a0d0a0d0a0d0a2020605468616e6b20796f752c20697427732061207665727920696e746572657374696e672064616e636520746f2077617463682c2720736169640d0a416c6963652c206665656c696e67207665727920676c6164207468617420697420776173206f766572206174206c6173743a202060616e64204920646f20736f0d0a6c696b65207468617420637572696f757320736f6e672061626f7574207468652077686974696e6721270d0a0d0a2020604f682c20617320746f207468652077686974696e672c27207361696420746865204d6f636b20547572746c652c2060746865792d2d796f752776650d0a7365656e					
174	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db12	0	1	0	0	128	6	0x000001d2	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000529b	0		207468656d2c206f6620636f757273653f270d0a0d0a2020605965732c27207361696420416c6963652c206049277665206f6674656e207365656e207468656d2061742064696e6e2d2d27207368650d0a636865636b65642068657273656c662068617374696c792e0d0a0d0a2020604920646f6e2774206b6e6f772077686572652044696e6e206d61792062652c27207361696420746865204d6f636b20547572746c652c20606275740d0a696620796f75277665207365656e207468656d20736f206f6674656e2c206f6620636f7572736520796f75206b6e6f77207768617420746865792772650d0a6c696b652e270d0a0d0a202060492062656c6965766520736f2c2720416c696365207265706c6965642074686f7567687466756c6c792e2020605468657920686176652074686569720d0a7461696c7320696e207468656972206d6f757468732d2d616e64207468657927726520616c6c206f766572206372756d62732e270d0a0d0a202060596f752772652077726f6e672061626f757420746865206372756d62732c27207361696420746865204d6f636b20547572746c653a0d0a606372756d627320776f756c6420616c6c2077617368206f666620696e20746865207365612e202042757420746865792048415645207468656972207461696c730d0a696e207468656972206d6f757468733b20616e642074686520726561736f6e2069732d2d27206865726520746865204d6f636b20547572746c650d0a7961776e656420616e6420736875742068697320657965732e2d2d6054656c6c206865722061626f75742074686520726561736f6e20616e6420616c6c0d0a746861742c27206865207361696420746f207468652047727970686f6e2e0d0a0d0a20206054686520726561736f6e2069732c272073616964207468652047727970686f6e2c206074686174207468657920574f554c4420676f20776974680d0a746865206c6f62737465727320746f207468652064616e63652e2020536f207468657920676f74207468726f776e206f757420746f207365612e2020536f0d0a746865792068616420746f2066616c6c2061206c6f6e67207761792e2020536f207468657920676f74207468656972207461696c73206661737420696e0d0a7468656972206d6f757468732e2020536f207468657920636f756c646e277420676574207468656d206f757420616761696e2e202054686174277320616c6c2e270d0a0d0a2020605468616e6b20796f752c27207361696420416c6963652c206069742773207665727920696e746572657374696e672e202049206e65766572206b6e65770d0a736f206d7563682061626f757420612077686974696e67206265666f72652e270d0a0d0a202060492063616e2074656c6c20796f75206d6f7265207468616e20746861742c20696620796f75206c696b652c272073616964207468650d0a47727970686f6e2e202060446f20796f75206b6e6f772077687920697427732063616c6c656420612077686974696e673f270d0a0d0a20206049206e657665722074686f756768742061626f75742069742c27207361696420416c6963652e2020605768793f270d0a0d0a202060495420444f45532054484520424f4f545320414e442053484f45532e27207468652047727970686f6e207265706c69656420766572790d0a736f6c656d6e6c792e0d0a0d0a2020416c696365207761732074					
175	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	672	0x0000db13	0	1	0	0	128	6	0x00000445	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	1	0	0	0	65535	0x00007851	0		686f726f7567686c792070757a7a6c65642e202060446f65732074686520626f6f747320616e642073686f65732127207368650d0a726570656174656420696e206120776f6e646572696e6720746f6e652e0d0a0d0a2020605768792c20776861742061726520594f55522073686f657320646f6e6520776974683f272073616964207468652047727970686f6e2e202060490d0a6d65616e2c2077686174206d616b6573207468656d20736f207368696e793f270d0a0d0a2020416c696365206c6f6f6b656420646f776e206174207468656d2c20616e6420636f6e736964657265642061206c6974746c65206265666f7265207368650d0a676176652068657220616e737765722e2020605468657927726520646f6e65207769746820626c61636b696e672c20492062656c696576652e270d0a0d0a202060426f6f747320616e642073686f657320756e64657220746865207365612c27207468652047727970686f6e2077656e74206f6e20696e206120646565700d0a766f6963652c206061726520646f6e65207769746820612077686974696e672e20204e6f7720796f75206b6e6f772e270d0a0d0a202060416e642077686174206172652074686579206d616465206f663f2720416c6963652061736b656420696e206120746f6e65206f662067726561740d0a637572696f736974792e0d0a0d0a202060536f6c657320616e642065656c732c206f6620636f757273652c27207468652047727970686f6e207265706c696564207261746865720d0a696d70617469656e746c793a202060616e7920736872696d7020636f756c64206861766520746f6c6420796f7520746861742e270d0a0d0a20206049662049276420					
176	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7cd	0	1	0	0	52	6	0x00008603	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000f220	0							
177	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7ce	0	1	0	0	52	6	0x00008602	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000e848	0							
178	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7cf	0	1	0	0	52	6	0x00008601	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000de70	0							
179	00:05:9a:3c:78:00	00:0d:88:40:df:1d	0x00000800	4	20	0	0	40	0x0000a7d0	0	1	0	0	52	6	0x00008600	128.119.245.12	131.212.31.167	80	2096	20	0	0	0	0	0	1	0	0	0	0	32760	0x0000dbf8	0							
180	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db17	0	1	0	0	128	6	0x000001cd	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x0000ba06	0		6265656e207468652077686974696e672c27207361696420416c6963652c2077686f73652074686f756768747320776572650d0a7374696c6c2072756e6e696e67206f6e2074686520736f6e672c20604927642068617665207361696420746f2074686520706f72706f6973652c20224b6565700d0a6261636b2c20706c656173653a2020776520646f6e27742077616e7420594f5520776974682075732122270d0a0d0a202060546865792077657265206f626c6967656420746f20686176652068696d2077697468207468656d2c2720746865204d6f636b20547572746c650d0a736169643a2020606e6f2077697365206669736820776f756c6420676f20616e79776865726520776974686f7574206120706f72706f6973652e270d0a0d0a202060576f756c646e2774206974207265616c6c793f27207361696420416c69636520696e206120746f6e65206f662067726561742073757270726973652e0d0a0d0a2020604f6620636f75727365206e6f742c27207361696420746865204d6f636b20547572746c653a2020607768792c206966206120666973682063616d650d0a746f204d452c20616e6420746f6c64206d652068652077617320676f696e672061206a6f75726e65792c20492073686f756c64207361792022576974680d0a7768617420706f72706f6973653f22270d0a0d0a202060446f6e277420796f75206d65616e2022707572706f7365223f27207361696420416c6963652e0d0a0d0a20206049206d65616e20776861742049207361792c2720746865204d6f636b20547572746c65207265706c69656420696e20616e206f6666656e6465640d0a746f6e652e2020416e64207468652047727970686f6e2061646465642060436f6d652c206c65742773206865617220736f6d65206f6620594f55520d0a616476656e74757265732e270d0a0d0a2020604920636f756c642074656c6c20796f75206d7920616476656e74757265732d2d626567696e6e696e672066726f6d2074686973206d6f726e696e672c270d0a7361696420416c6963652061206c6974746c652074696d69646c793a2020606275742069742773206e6f2075736520676f696e67206261636b20746f0d0a7965737465726461792c2062656361757365204920776173206120646966666572656e7420706572736f6e207468656e2e270d0a0d0a2020604578706c61696e20616c6c20746861742c27207361696420746865204d6f636b20547572746c652e0d0a0d0a2020604e6f2c206e6f21202054686520616476656e74757265732066697273742c272073616964207468652047727970686f6e20696e20616e0d0a696d70617469656e7420746f6e653a2020606578706c616e6174696f6e732074616b652073756368206120647265616466756c2074696d652e270d0a0d0a2020536f20416c69636520626567616e2074656c6c696e67207468656d2068657220616476656e74757265732066726f6d207468652074696d65207768656e0d0a7368652066697273742073617720746865205768697465205261626269742e2020536865207761732061206c6974746c65206e6572766f75732061626f75740d0a6974206a7573742061742066697273742c207468652074776f2063726561747572657320676f7420736f20636c6f736520746f206865722c206f6e65206f6e0d0a6561636820736964652c20616e64206f70656e65642074686569					
181	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db18	0	1	0	0	128	6	0x000001cc	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00007588	0		72206579657320616e64206d6f7574687320736f205645525920776964652c20627574207368650d0a6761696e656420636f7572616765206173207368652077656e74206f6e2e2020486572206c697374656e657273207765726520706572666563746c790d0a71756965742074696c6c2073686520676f7420746f2074686520706172742061626f75742068657220726570656174696e672060594f5520415245204f4c442c0d0a4641544845522057494c4c49414d2c2720746f2074686520436174657270696c6c61722c20616e642074686520776f72647320616c6c20636f6d696e670d0a646966666572656e742c20616e64207468656e20746865204d6f636b20547572746c6520647265772061206c6f6e67206272656174682c20616e6420736169640d0a60546861742773207665727920637572696f75732e270d0a0d0a2020604974277320616c6c2061626f757420617320637572696f75732061732069742063616e2062652c272073616964207468652047727970686f6e2e0d0a0d0a202060497420616c6c2063616d6520646966666572656e74212720746865204d6f636b20547572746c652072657065617465640d0a74686f7567687466756c6c792e202060492073686f756c64206c696b6520746f2068656172206865722074727920616e64207265706561740d0a736f6d657468696e67206e6f772e202054656c6c2068657220746f20626567696e2e2720204865206c6f6f6b6564206174207468652047727970686f6e2061730d0a69662068652074686f756768742069742068616420736f6d65206b696e64206f6620617574686f72697479206f76657220416c6963652e0d0a0d0a2020605374616e6420757020616e64207265706561742022275449532054484520564f494345204f462054484520534c5547474152442c222720736169640d0a7468652047727970686f6e2e0d0a0d0a202060486f772074686520637265617475726573206f72646572206f6e652061626f75742c20616e64206d616b65206f6e65207265706561740d0a6c6573736f6e7321272074686f7567687420416c6963653b206049206d696768742061732077656c6c206265206174207363686f6f6c206174206f6e63652e270d0a486f77657665722c2073686520676f742075702c20616e6420626567616e20746f207265706561742069742c206275742068657220686561642077617320736f0d0a66756c6c206f6620746865204c6f6273746572205175616472696c6c652c20746861742073686520686172646c79206b6e6577207768617420736865207761730d0a736179696e672c20616e642074686520776f7264732063616d65207665727920717565657220696e646565643a2d2d0d0a0d0a2020202060275469732074686520766f696365206f6620746865204c6f62737465723b20492068656172642068696d206465636c6172652c0d0a2020202022596f7520686176652062616b6564206d6520746f6f2062726f776e2c2049206d757374207375676172206d7920686169722e220d0a2020202041732061206475636b207769746820697473206579656c6964732c20736f206865207769746820686973206e6f73650d0a202020205472696d73206869732062656c7420616e642068697320627574746f6e732c20616e64207475726e73206f75742068697320746f65732e270d0a0d0a2020202020202020202020202020					
182	00:0d:88:40:df:1d	00:05:9a:3c:78:00	0x00000800	4	20	0	0	1300	0x0000db19	0	1	0	0	128	6	0x000001cb	131.212.31.167	128.119.245.12	2096	80	20	0	0	0	0	0	1	0	0	0	0	65535	0x00005f99	0		5b6c617465722065646974696f6e7320636f6e74696e75656420617320666f6c6c6f77730d0a202020205768656e207468652073616e64732061726520616c6c206472792c206865206973206761792061732061206c61726b2c0d0a20202020416e642077696c6c2074616c6b20696e20636f6e74656d7074756f757320746f6e6573206f662074686520536861726b2c0d0a202020204275742c207768656e20746865207469646520726973657320616e6420736861726b73206172652061726f756e642c0d0a2020202048697320766f6963652068617320612074696d696420616e64207472656d756c6f757320736f756e642e5d0d0a0d0a20206054686174277320646966666572656e742066726f6d20776861742049207573656420746f20736179207768656e2049207761732061206368696c642c270d0a73616964207468652047727970686f6e2e0d0a0d0a20206057656c6c2c2049206e65766572206865617264206974206265666f72652c27207361696420746865204d6f636b20547572746c653b20606275742069740d0a736f756e647320756e636f6d6d6f6e206e6f6e73656e73652e270d0a0d0a2020416c6963652073616964206e6f7468696e673b20736865206861642073617420646f776e207769746820686572206661636520696e206865720d0a68616e64732c20776f6e646572696e6720696620616e797468696e6720776f756c6420455645522068617070656e20696e2061206e61747572616c207761790d0a616761696e2e0d0a0d0a202060492073686f756c64206c696b6520746f2068617665206974206578706c61696e65642c27207361696420746865204d6f636b20547572746c652e0d0a0d0a2020605368652063616e2774206578706c61696e2069742c272073616964207468652047727970686f6e2068617374696c792e202060476f206f6e20776974680d0a746865206e6578742076657273652e270d0a0d0a2020604275742061626f75742068697320746f65733f2720746865204d6f636b20547572746c65207065727369737465642e202060486f7720434f554c440d0a6865207475726e207468656d206f7574207769746820686973206e6f73652c20796f75206b6e6f773f270d0a0d0a202060497427732074686520666972737420706f736974696f6e20696e2064616e63696e672e2720416c69636520736169643b20627574207761730d0a647265616466756c6c792070757a7a6c6564206279207468652077686f6c65207468696e672c20616e64206c6f6e67656420746f206368616e6765207468650d0a7375626a6563742e0d0a0d0a202060476f206f6e207769746820746865206e6578742076657273652c27207468652047727970686f6e20726570656174656420696d70617469656e746c793a0d0a60697420626567696e7320224920706173736564206279206869732067617264656e2e22270d0a0d0a2020416c69636520646964206e6f74206461726520746f206469736f6265792c2074686f756768207368652066656c74207375726520697420776f756c640d0a616c6c20636f6d652077726f6e672c20616e64207368652077656e74206f6e20696e2061207472656d626c696e6720766f6963653a2d2d0d0a0d0a20202020604920706173736564206279206869732067617264656e2c20616e64206d61726b65642c2077697468206f6e65206579652c0d0a2020202048					
